g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,-0.004377104377104377,0.1,0,0.01,linear,1
1,1,-0.00430976430976431,0.1,0,0.01,linear,1
1,1,-0.004242424242424242,0.1,0,0.01,linear,1
1,1,-0.004175084175084175,0.1,0,0.01,linear,1
1,1,-0.004107744107744108,0.1,0,0.01,linear,1
1,1,-0.00404040404040404,0.1,0,0.01,linear,1
1,1,-0.003973063973063973,0.1,0,0.01,linear,1
1,1,-0.003905723905723906,0.1,0,0.01,linear,1
1,1,-0.0038383838383838384,0.1,0,0.01,linear,1
1,1,-0.003771043771043771,0.1,0,0.01,linear,1
1,1,-0.003703703703703704,0.1,0,0.01,linear,1
1,1,-0.0036363636363636364,0.1,0,0.01,linear,1
1,1,-0.003569023569023569,0.1,0,0.01,linear,1
1,1,-0.003501683501683502,0.1,0,0.01,linear,1
1,1,-0.0034343434343434343,0.1,0,0.01,linear,1
1,1,-0.003367003367003367,0.1,0,0.01,linear,1
1,1,-0.0032996632996633,0.1,0,0.01,linear,1
1,1,-0.0032323232323232323,0.1,0,0.01,linear,1
1,1,-0.003164983164983165,0.1,0,0.01,linear,1
1,1,-0.003097643097643098,0.1,0,0.01,linear,1
1,1,-0.0030303030303030303,0.1,0,0.01,linear,1
1,1,-0.002962962962962963,0.1,0,0.01,linear,1
1,1,-0.0028956228956228958,0.1,0,0.01,linear,1
1,1,-0.0028282828282828283,0.1,0,0.01,linear,1
1,1,-0.002760942760942761,0.1,0,0.01,linear,1
1,1,-0.0026936026936026933,0.1,0,0.01,linear,1
1,1,-0.002626262626262626,0.1,0,0.01,linear,1
1,1,-0.002558922558922559,0.1,0,0.01,linear,1
1,1,-0.0024915824915824917,0.1,0,0.01,linear,1
1,1,-0.0024242424242424242,0.1,0,0.01,linear,1
1,1,-0.0023569023569023568,0.1,0,0.01,linear,1
1,1,-0.0022895622895622893,0.1,0,0.01,linear,1
1,1,-0.002222222222222222,0.1,0,0.01,linear,1
1,1,-0.0021548821548821543,0.1,0,0.01,linear,1
1,1,-0.0020875420875420877,0.1,0,0.01,linear,1
1,1,-0.00202020202020202,0.1,0,0.01,linear,1
1,1,-0.0019528619528619527,0.1,0,0.01,linear,1
1,1,-0.0018855218855218852,0.1,0,0.01,linear,1
1,1,-0.0018181818181818177,0.1,0,0.01,linear,1
1,1,-0.0017508417508417503,0.1,0,0.01,linear,1
1,1,-0.0016835016835016836,0.1,0,0.01,linear,1
1,1,-0.0016161616161616162,0.1,0,0.01,linear,1
1,1,-0.0015488215488215487,0.1,0,0.01,linear,1
1,1,-0.0014814814814814812,0.1,0,0.01,linear,1
1,1,-0.0014141414141414137,0.1,0,0.01,linear,1
1,1,-0.0013468013468013462,0.1,0,0.01,linear,1
1,1,-0.0012794612794612787,0.1,0,0.01,linear,1
1,1,-0.0012121212121212121,0.1,0,0.01,linear,1
1,1,-0.0011447811447811446,0.1,0,0.01,linear,1
1,1,-0.0010774410774410772,0.1,0,0.01,linear,1
1,1,-0.0010101010101010097,0.1,0,0.01,linear,1
1,1,-0.0009427609427609422,0.1,0,0.01,linear,1
1,1,-0.0008754208754208747,0.1,0,0.01,linear,1
1,1,-0.0008080808080808081,0.1,0,0.01,linear,1
1,1,-0.0007407407407407406,0.1,0,0.01,linear,1
1,1,-0.0006734006734006731,0.1,0,0.01,linear,1
1,1,-0.0006060606060606056,0.1,0,0.01,linear,1
1,1,-0.0005387205387205381,0.1,0,0.01,linear,1
1,1,-0.00047138047138047066,0.1,0,0.01,linear,1
1,1,-0.00040404040404040404,0.1,0,0.01,linear,1
1,1,-0.00033670033670033656,0.1,0,0.01,linear,1
1,1,-0.00026936026936026907,0.1,0,0.01,linear,1
1,1,-0.00020202020202020159,0.1,0,0.01,linear,1
1,1,-0.0001346801346801341,0.1,0,0.01,linear,1
1,1,-6.734006734006662e-05,0.1,0,0.01,linear,1
1,1,0.0,0.1,0,0.01,linear,1
