g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,0.08599000762310234,0.1,0,0.01,exp,-6.907755278982137
1,1,0.08752554347351488,0.1,0,0.01,exp,-6.907755278982137
1,1,0.08906107932392743,0.1,0,0.01,exp,-6.907755278982137
1,1,0.09059661517433996,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0921321510247525,0.1,0,0.01,exp,-6.907755278982137
1,1,0.09366768687516505,0.1,0,0.01,exp,-6.907755278982137
1,1,0.09520322272557759,0.1,0,0.01,exp,-6.907755278982137
1,1,0.09673875857599014,0.1,0,0.01,exp,-6.907755278982137
1,1,0.09827429442640268,0.1,0,0.01,exp,-6.907755278982137
1,1,0.09980983027681521,0.1,0,0.01,exp,-6.907755278982137
1,1,0.10134536612722776,0.1,0,0.01,exp,-6.907755278982137
1,1,0.1028809019776403,0.1,0,0.01,exp,-6.907755278982137
1,1,0.10441643782805285,0.1,0,0.01,exp,-6.907755278982137
1,1,0.10595197367846539,0.1,0,0.01,exp,-6.907755278982137
1,1,0.10748750952887792,0.1,0,0.01,exp,-6.907755278982137
1,1,0.10902304537929047,0.1,0,0.01,exp,-6.907755278982137
1,1,0.11055858122970301,0.1,0,0.01,exp,-6.907755278982137
1,1,0.11209411708011555,0.1,0,0.01,exp,-6.907755278982137
1,1,0.1136296529305281,0.1,0,0.01,exp,-6.907755278982137
1,1,0.11516518878094063,0.1,0,0.01,exp,-6.907755278982137
1,1,0.11670072463135317,0.1,0,0.01,exp,-6.907755278982137
1,1,0.11823626048176572,0.1,0,0.01,exp,-6.907755278982137
1,1,0.11977179633217826,0.1,0,0.01,exp,-6.907755278982137
1,1,0.12130733218259081,0.1,0,0.01,exp,-6.907755278982137
1,1,0.12284286803300334,0.1,0,0.01,exp,-6.907755278982137
1,1,0.12437840388341588,0.1,0,0.01,exp,-6.907755278982137
1,1,0.12591393973382842,0.1,0,0.01,exp,-6.907755278982137
1,1,0.12744947558424097,0.1,0,0.01,exp,-6.907755278982137
1,1,0.12898501143465352,0.1,0,0.01,exp,-6.907755278982137
1,1,0.13052054728506604,0.1,0,0.01,exp,-6.907755278982137
1,1,0.1320560831354786,0.1,0,0.01,exp,-6.907755278982137
1,1,0.13359161898589114,0.1,0,0.01,exp,-6.907755278982137
1,1,0.13512715483630366,0.1,0,0.01,exp,-6.907755278982137
1,1,0.13666269068671622,0.1,0,0.01,exp,-6.907755278982137
1,1,0.13819822653712877,0.1,0,0.01,exp,-6.907755278982137
1,1,0.13973376238754132,0.1,0,0.01,exp,-6.907755278982137
1,1,0.14126929823795384,0.1,0,0.01,exp,-6.907755278982137
1,1,0.1428048340883664,0.1,0,0.01,exp,-6.907755278982137
1,1,0.14434036993877894,0.1,0,0.01,exp,-6.907755278982137
1,1,0.14587590578919146,0.1,0,0.01,exp,-6.907755278982137
1,1,0.147411441639604,0.1,0,0.01,exp,-6.907755278982137
1,1,0.14894697749001656,0.1,0,0.01,exp,-6.907755278982137
1,1,0.15048251334042909,0.1,0,0.01,exp,-6.907755278982137
1,1,0.15201804919084164,0.1,0,0.01,exp,-6.907755278982137
