g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,0.01666417094038309,0.1,0,0.01,exp,-6.907755278982137
1,1,0.017004256061615396,0.1,0,0.01,exp,-6.907755278982137
1,1,0.017344341182847705,0.1,0,0.01,exp,-6.907755278982137
1,1,0.017684426304080014,0.1,0,0.01,exp,-6.907755278982137
1,1,0.01802451142531232,0.1,0,0.01,exp,-6.907755278982137
1,1,0.01836459654654463,0.1,0,0.01,exp,-6.907755278982137
1,1,0.01870468166777694,0.1,0,0.01,exp,-6.907755278982137
1,1,0.019044766789009245,0.1,0,0.01,exp,-6.907755278982137
1,1,0.019384851910241554,0.1,0,0.01,exp,-6.907755278982137
1,1,0.01972493703147386,0.1,0,0.01,exp,-6.907755278982137
1,1,0.02006502215270617,0.1,0,0.01,exp,-6.907755278982137
1,1,0.020405107273938478,0.1,0,0.01,exp,-6.907755278982137
1,1,0.020745192395170784,0.1,0,0.01,exp,-6.907755278982137
1,1,0.021085277516403093,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0214253626376354,0.1,0,0.01,exp,-6.907755278982137
1,1,0.02176544775886771,0.1,0,0.01,exp,-6.907755278982137
1,1,0.022105532880100018,0.1,0,0.01,exp,-6.907755278982137
1,1,0.022445618001332324,0.1,0,0.01,exp,-6.907755278982137
1,1,0.022785703122564633,0.1,0,0.01,exp,-6.907755278982137
1,1,0.02312578824379694,0.1,0,0.01,exp,-6.907755278982137
1,1,0.023465873365029248,0.1,0,0.01,exp,-6.907755278982137
1,1,0.023805958486261557,0.1,0,0.01,exp,-6.907755278982137
1,1,0.024146043607493863,0.1,0,0.01,exp,-6.907755278982137
1,1,0.024486128728726173,0.1,0,0.01,exp,-6.907755278982137
1,1,0.02482621384995848,0.1,0,0.01,exp,-6.907755278982137
1,1,0.025166298971190788,0.1,0,0.01,exp,-6.907755278982137
1,1,0.025506384092423097,0.1,0,0.01,exp,-6.907755278982137
1,1,0.025846469213655403,0.1,0,0.01,exp,-6.907755278982137
1,1,0.026186554334887712,0.1,0,0.01,exp,-6.907755278982137
1,1,0.02652663945612002,0.1,0,0.01,exp,-6.907755278982137
1,1,0.026866724577352327,0.1,0,0.01,exp,-6.907755278982137
1,1,0.027206809698584637,0.1,0,0.01,exp,-6.907755278982137
1,1,0.027546894819816942,0.1,0,0.01,exp,-6.907755278982137
1,1,0.02788697994104925,0.1,0,0.01,exp,-6.907755278982137
1,1,0.02822706506228156,0.1,0,0.01,exp,-6.907755278982137
1,1,0.028567150183513867,0.1,0,0.01,exp,-6.907755278982137
1,1,0.028907235304746176,0.1,0,0.01,exp,-6.907755278982137
1,1,0.029247320425978482,0.1,0,0.01,exp,-6.907755278982137
1,1,0.02958740554721079,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0299274906684431,0.1,0,0.01,exp,-6.907755278982137
1,1,0.030267575789675406,0.1,0,0.01,exp,-6.907755278982137
1,1,0.030607660910907716,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03094774603214002,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03128783115337233,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03162791627460464,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03196800139583695,0.1,0,0.01,exp,-6.907755278982137
1,1,0.032308086517069255,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03264817163830156,0.1,0,0.01,exp,-6.907755278982137
1,1,0.032988256759533874,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03332834188076618,0.1,0,0.01,exp,-6.907755278982137
1,1,0.033668427001998485,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03400851212323079,0.1,0,0.01,exp,-6.907755278982137
1,1,0.034348597244463104,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03468868236569541,0.1,0,0.01,exp,-6.907755278982137
1,1,0.035028767486927716,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03536885260816003,0.1,0,0.01,exp,-6.907755278982137
1,1,0.035708937729392334,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03604902285062464,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03638910797185695,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03672919309308926,0.1,0,0.01,exp,-6.907755278982137
1,1,0.037069278214321565,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03740936333555388,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03774944845678618,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03808953357801849,0.1,0,0.01,exp,-6.907755278982137
1,1,0.038429618699250795,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03876970382048311,0.1,0,0.01,exp,-6.907755278982137
1,1,0.039109788941715413,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03944987406294772,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03978995918418003,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04013004430541234,0.1,0,0.01,exp,-6.907755278982137
1,1,0.040470129426644644,0.1,0,0.01,exp,-6.907755278982137
1,1,0.040810214547876957,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04115029966910926,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04149038479034157,0.1,0,0.01,exp,-6.907755278982137
1,1,0.041830469911573874,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04217055503280619,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04251064015403849,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0428507252752708,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04319081039650311,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04353089551773542,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04387098063896772,0.1,0,0.01,exp,-6.907755278982137
1,1,0.044211065760200036,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04455115088143234,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04489123600266465,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04523132112389696,0.1,0,0.01,exp,-6.907755278982137
1,1,0.045571406245129266,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04591149136636157,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04625157648759388,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04659166160882619,0.1,0,0.01,exp,-6.907755278982137
1,1,0.046931746730058496,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0472718318512908,0.1,0,0.01,exp,-6.907755278982137
1,1,0.047611916972523115,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04795200209375542,0.1,0,0.01,exp,-6.907755278982137
1,1,0.048292087214987726,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04863217233622004,0.1,0,0.01,exp,-6.907755278982137
1,1,0.048972257457452345,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04931234257868465,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04965242769991696,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04999251282114927,0.1,0,0.01,exp,-6.907755278982137
1,1,0.050332597942381575,0.1,0,0.01,exp,-6.907755278982137
1,1,0.05067268306361388,0.1,0,0.01,exp,-6.907755278982137
